seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr9	33447806	33447879	74	*	X73161	360	33441152	33447631	6480	-	174	upstream	174	AQP3
chr9	33935140	33935214	75	*	X73174	101340252	33934295	33934373	79	-	766	upstream	766	SNORD121B
chr9	34565903	34566022	120	*	X73193	415056	34568010	34583070	15061	+	1987	upstream	1987	CNTFR-AS1
chr9	34566070	34566174	105	*	X73194	415056	34568010	34583070	15061	+	1835	upstream	1835	CNTFR-AS1
chr9	34613043	34613047	5	*	X73212	138716	34610482	34612110	1629	-	932	upstream	932	RPP25L
chr9	34628778	34628816	39	*	X73215	138715	34621455	34628011	6557	-	766	upstream	766	ARID3C
chr9	34957675	34957683	9	*	X73232	23349	34957521	34982541	25021	+	0	inside	153	PHF24
chr9	34987633	34987873	241	*	X73237	25822	34989638	34998430	8793	+	1764	upstream	1764	DNAJB5
chr9	34988059	34988172	114	*	X73238	25822	34989638	34998430	8793	+	1465	upstream	1465	DNAJB5
chr9	34988203	34988307	105	*	X73239	25822	34989638	34998430	8793	+	1330	upstream	1330	DNAJB5
chr9	34988368	34988447	80	*	X73240	25822	34989638	34998430	8793	+	1190	upstream	1190	DNAJB5
chr9	35115431	35115617	187	*	X73253	80256	35104118	35115893	11776	-	0	inside	275	FAM214B
chr9	35406239	35406373	135	*	X73257	158381	35406752	35483026	76275	+	378	upstream	378	ATP8B5P
chr9	35489514	35489542	29	*	X73258	9853	35490007	35561895	71889	+	464	upstream	464	RUSC2
chr9	35647242	35647243	2	*	X73263	971	35609976	35646854	36879	-	387	upstream	387	CD72
chr9	35650589	35650723	135	*	X73266	27240	35649297	35650947	1651	-	0	inside	223	SIT1
chr9	35730152	35730571	420	*	X73274	10488	35732317	35737005	4689	+	1745	upstream	1745	CREB3
chr9	35731691	35731840	150	*	X73275	10488	35732317	35737005	4689	+	476	upstream	476	CREB3
chr9	35747861	35747995	135	*	X73276	9827	35749277	35753264	3988	+	1281	upstream	1281	RGP1
chr9	35750402	35750476	75	*	X73277	57704	35736863	35749983	13121	-	418	upstream	418	GBA2
chr9	35828382	35828546	165	*	X73281	51754	35829222	35854844	25623	+	675	upstream	675	TMEM8B
chr9	35828382	35828546	165	*	X73281	392307	35817014	35828744	11731	-	0	inside	197	FAM221B
chr9	35829760	35829780	21	*	X73282	392307	35817014	35828744	11731	-	1015	upstream	1015	FAM221B
chr9	35907620	35907694	75	*	X73288	158376	35909480	35911617	2138	+	1785	upstream	1785	SPAAR
chr9	35907890	35908009	120	*	X73289	158376	35909480	35911617	2138	+	1470	upstream	1470	SPAAR
chr9	35908109	35908213	105	*	X73290	158376	35909480	35911617	2138	+	1266	upstream	1266	SPAAR
chr9	35909360	35909449	90	*	X73291	158376	35909480	35911617	2138	+	30	upstream	30	SPAAR
chr9	35909630	35909644	15	*	X73292	158376	35909480	35911617	2138	+	0	inside	149	SPAAR
chr9	36135254	36135358	105	*	X73297	152007	36136742	36163903	27162	+	1383	upstream	1383	GLIPR2
chr9	37034938	37034951	14	*	X73345	5079	36838531	37034476	195946	-	461	upstream	461	PAX5
chr9	37036394	37036461	68	*	X73346	5079	36838531	37034476	195946	-	1917	upstream	1917	PAX5
chr9	37422405	37422458	54	*	X73355	9380	37422681	37436986	14306	+	222	upstream	222	GRHPR
chr9	37485547	37485666	120	*	X73359	64425	37485945	37503693	17749	+	278	upstream	278	POLR1E
chr9	37904935	37905069	135	*	X73364	92014	37877572	37904350	26779	-	584	upstream	584	SLC25A51
chr9	66494406	66494525	120	*	X73426	442421	66496470	66503027	6558	+	1944	upstream	1944	PTGER4P2-CDK2AP2P2
chr9	69148425	69148454	30	*	X73430	595135	69080244	69147854	67611	-	570	upstream	570	PGM5P2
chr9	72657257	72657421	165	*	X73480	256691	72658497	72841888	183392	+	1075	upstream	1075	MAMDC2
chr9	72658187	72658306	120	*	X73481	256691	72658497	72841888	183392	+	190	upstream	190	MAMDC2
chr9	74981343	74981402	60	*	X73529	7763	74966341	74980163	13823	-	1179	upstream	1179	ZFAND5
chr9	80910281	80910385	105	*	X73617	29968	80912059	80945009	32951	+	1673	upstream	1673	PSAT1
chr9	87283728	87283802	75	*	X73692	4915	87283466	87638505	355040	+	0	inside	261	NTRK2
chr9	90497609	90497743	135	*	X73779	286234	90497772	90503814	6043	+	28	upstream	28	SPATA31E1
chr9	91360947	91361081	135	*	X73806	100423015	91360751	91360820	70	-	126	upstream	126	MIR4289
chr9	91361157	91361291	135	*	X73807	100423015	91360751	91360820	70	-	336	upstream	336	MIR4289
chr9	91604380	91604514	135	*	X73808	286223	91605778	91611057	5280	+	1263	upstream	1263	C9orf47
chr9	91604380	91604514	135	*	X73808	1903	91606324	91620069	13746	+	1809	upstream	1809	S1PR3
chr9	91924556	91924750	195	*	X73813	1164	91926113	91931618	5506	+	1362	upstream	1362	CKS2
chr9	92113174	92113305	132	*	X73834	10507	91975706	92112888	137183	-	285	upstream	285	SEMA4D
chr9	92113396	92113530	135	*	X73835	10507	91975706	92112888	137183	-	507	upstream	507	SEMA4D
chr9	92114677	92114811	135	*	X73836	10507	91975706	92112888	137183	-	1788	upstream	1788	SEMA4D
chr9	92787654	92787720	67	*	X73862	100422963	92785723	92785817	95	-	1836	upstream	1836	MIR4290
chr9	95086838	95086942	105	*	X73917	401541	95087741	95377437	289697	+	798	upstream	798	CENPP
chr9	95820528	95820662	135	*	X73944	203328	95820989	95847415	26427	+	326	upstream	326	SUSD3
chr9	95857393	95857512	120	*	X73947	84270	95858450	95875565	17116	+	937	upstream	937	CARD19
chr9	95897066	95897245	180	*	X73953	4814	95883771	95896570	12800	-	495	upstream	495	NINJ1
chr9	96110020	96110229	210	*	X73966	445577	96080481	96108696	28216	-	1323	upstream	1323	C9orf129
chr9	97020224	97020253	30	*	X74014	169841	97021578	97065291	43714	+	1324	upstream	1324	ZNF169
chr9	98225032	98225166	135	*	X74055	100507346	98225891	98232301	6411	+	724	upstream	724	LOC100507346
chr9	98225201	98225202	2	*	X74056	100507346	98225891	98232301	6411	+	688	upstream	688	LOC100507346
chr9	98225311	98225320	10	*	X74057	100507346	98225891	98232301	6411	+	570	upstream	570	LOC100507346
chr9	98225482	98225616	135	*	X74058	100507346	98225891	98232301	6411	+	274	upstream	274	LOC100507346
chr9	98784417	98784462	46	*	X74078	100188953	98782014	98784037	2024	-	379	upstream	379	LINC00092
chr9	98785158	98785227	70	*	X74079	100188953	98782014	98784037	2024	-	1120	upstream	1120	LINC00092
chr9	99418144	99418248	105	*	X74103	195827	99403533	99417599	14067	-	544	upstream	544	PRXL2C
chr9	101472043	101472065	23	*	X74181	9568	101050364	101471479	421116	-	563	upstream	563	GABBR2
chr9	102582751	102582855	105	*	X74198	8013	102584137	102629173	45037	+	1281	upstream	1281	NR4A3
chr9	104162495	104162584	90	*	X74228	54534	104151122	104160919	9798	-	1575	upstream	1575	MRPL50
chr9	110043442	110043561	120	*	X74284	5887	110045517	110094475	48959	+	1955	upstream	1955	RAD23B
chr9	113343177	113343251	75	*	X74350	79987	113127529	113342160	214632	-	1016	upstream	1016	SVEP1
chr9	113801542	113801676	135	*	X74361	1902	113636054	113801526	165473	-	15	upstream	15	LPAR1
chr9	114938391	114938510	120	*	X74379	64420	114803061	114937556	134496	-	834	upstream	834	SUSD1
chr9	116637663	116637767	105	*	X74432	114991	116638562	116818875	180314	+	794	upstream	794	ZNF618
chr9	116861308	116861311	4	*	X74443	113220	116853918	116861507	7590	-	0	inside	195	KIF12
chr9	116861513	116861707	195	*	X74444	113220	116853918	116861507	7590	-	5	upstream	5	KIF12
chr9	116861888	116862022	135	*	X74445	113220	116853918	116861507	7590	-	380	upstream	380	KIF12
chr9	116862373	116862552	180	*	X74446	113220	116853918	116861507	7590	-	865	upstream	865	KIF12
chr9	116917433	116917552	120	*	X74450	85301	116918231	117072975	154745	+	678	upstream	678	COL27A1
chr9	117268571	117268705	135	*	X74484	25861	117164360	117267736	103377	-	834	upstream	834	WHRN
chr9	117348454	117348528	75	*	X74487	9550	117349994	117361152	11159	+	1465	upstream	1465	ATP6V1G1
chr9	118915383	118915487	105	*	X74502	5069	118916071	119164600	248530	+	583	upstream	583	PAPPA
chr9	118916004	118916162	159	*	X74503	5069	118916071	119164600	248530	+	0	overlapStart	0	PAPPA
chr9	119944206	119944265	60	*	X74548	100124538	119943345	119943480	136	-	725	upstream	725	SNORA70C
chr9	120177872	120177909	38	*	X74561	23245	119187504	120177317	989814	-	554	upstream	554	ASTN2
chr9	123477565	123477669	105	*	X74615	1955	123363196	123476765	113570	-	799	upstream	799	MEGF9
chr9	123478166	123478255	90	*	X74616	1955	123363196	123476765	113570	-	1400	upstream	1400	MEGF9
chr9	123478465	123478483	19	*	X74617	1955	123363196	123476765	113570	-	1699	upstream	1699	MEGF9
chr9	123640591	123640710	120	*	X74619	26147	123617931	123639606	21676	-	984	upstream	984	PHF19
chr9	124262369	124262593	225	*	X74647	2681	124207269	124262306	55038	-	62	upstream	62	GGTA1
chr9	126692685	126692740	56	*	X74798	57706	126141933	126692417	550485	-	267	upstream	267	DENND1A
chr9	126693521	126693640	120	*	X74799	57706	126141933	126692417	550485	-	1103	upstream	1103	DENND1A
chr9	127419964	127420068	105	*	X74853	100379345	127420715	127460907	40193	+	646	upstream	646	MIR181A2HG
chr9	127534688	127534715	28	*	X74858	2649	127284703	127533576	248874	-	1111	upstream	1111	NR6A1
chr9	127953132	127953221	90	*	X74880	5537	127908852	127952218	43367	-	913	upstream	913	PPP6C
chr9	128004410	128004420	11	*	X74881	3309	127997127	128003666	6540	-	743	upstream	743	HSPA5
chr9	129088496	129088655	160	*	X74904	89853	129089123	129269320	180198	+	467	upstream	467	MVB12B
chr9	130211758	130211877	120	*	X74998	26783	130210781	130210916	136	-	841	upstream	841	SNORA65
chr9	130211758	130211877	120	*	X74998	90678	130213765	130265780	52016	+	1887	upstream	1887	LRSAM1
chr9	130468454	130468573	120	*	X75024	286207	130469271	130476303	7033	+	697	upstream	697	CFAP157
chr9	130476989	130477003	15	*	X75030	158248	130478358	130493879	15522	+	1354	upstream	1354	TTC16
chr9	130477139	130477146	8	*	X75031	158248	130478358	130493879	15522	+	1211	upstream	1211	TTC16
chr9	130541834	130541938	105	*	X75043	10044	130500596	130541048	40453	-	785	upstream	785	SH2D3C
chr9	130555138	130555191	54	*	X75044	2356	130556876	130576556	19681	+	1684	upstream	1684	FPGS
chr9	130668131	130668196	66	*	X75060	30815	130647601	130667627	20027	-	503	upstream	503	ST6GALNAC6
chr9	130679553	130679602	50	*	X75062	27090	130670165	130679305	9141	-	247	upstream	247	ST6GALNAC4
chr9	130693593	130693682	90	*	X75063	138429	130683808	130693076	9269	-	516	upstream	516	PIP5KL1
chr9	130891591	130891665	75	*	X75093	80142	130882972	130890741	7770	-	849	upstream	849	PTGES2
chr9	130921753	130921842	90	*	X75095	79095	130922539	130926207	3669	+	696	upstream	696	C9orf16
chr9	131007110	131007199	90	*	X75106	406978	131007000	131007109	110	-	0	upstream	0	MIR199B
chr9	131007593	131007754	162	*	X75107	406978	131007000	131007109	110	-	483	upstream	483	MIR199B
chr9	131007593	131007754	162	*	X75107	100422893	131007226	131007309	84	-	283	upstream	283	MIR3154
chr9	131039199	131039215	17	*	X75116	2801	131018108	131038268	20161	-	930	upstream	930	GOLGA2
chr9	131155750	131156034	285	*	X75122	407003	131154897	131154993	97	-	756	upstream	756	MIR219A2
chr9	131156425	131156544	120	*	X75123	407003	131154897	131154993	97	-	1431	upstream	1431	MIR219A2
chr9	131173524	131173733	210	*	X75128	51148	131174045	131199630	25586	+	311	upstream	311	CERCAM
chr9	131174164	131174273	110	*	X75129	51148	131174045	131199630	25586	+	0	inside	118	CERCAM
chr9	131484904	131485002	99	*	X75139	100506100	131486741	131495522	8782	+	1738	upstream	1738	LOC100506100
chr9	131485468	131485602	135	*	X75140	100506100	131486741	131495522	8782	+	1138	upstream	1138	LOC100506100
chr9	131485768	131485947	180	*	X75141	100506100	131486741	131495522	8782	+	793	upstream	793	LOC100506100
chr9	131645388	131645507	120	*	X75143	883	131595392	131644354	48963	-	1033	upstream	1033	KYAT1
chr9	131791496	131791525	30	*	X75156	56904	131770313	131790579	20267	-	916	upstream	916	SH3GLB2
chr9	131791636	131791645	10	*	X75157	56904	131770313	131790579	20267	-	1056	upstream	1056	SH3GLB2
chr9	131872129	131872182	54	*	X75162	5524	131873228	131911225	37998	+	1045	upstream	1045	PTPA
chr9	131872260	131872308	49	*	X75163	5524	131873228	131911225	37998	+	919	upstream	919	PTPA
chr9	131872474	131872489	16	*	X75164	5524	131873228	131911225	37998	+	738	upstream	738	PTPA
chr9	132083383	132083449	67	*	X75198	414318	132083295	132084882	1588	+	0	inside	87	C9orf106
chr9	132244348	132244438	91	*	X75240	100506190	132245730	132275965	30236	+	1291	upstream	1291	LINC00963
chr9	132598830	132598934	105	*	X75283	51759	132589564	132597572	8009	-	1257	upstream	1257	C9orf78
chr9	132807394	132807419	26	*	X75294	23048	132649466	132805473	156008	-	1920	upstream	1920	FNBP1
chr9	133568290	133568409	120	*	X75365	23404	133569158	133580452	11295	+	748	upstream	748	EXOSC2
chr9	133816311	133816445	135	*	X75387	84929	133777825	133814455	36631	-	1855	upstream	1855	FIBCD1
chr9	134000456	134000590	135	*	X75403	8021	134000981	134109091	108111	+	390	upstream	390	NUP214
chr9	134268992	134269099	108	*	X75416	84726	134269600	134375575	105976	+	500	upstream	500	PRRC2B
chr9	135456182	135456263	82	*	X75520	56751	135457993	135465640	7648	+	1729	upstream	1729	BARHL1
chr9	135456354	135456413	60	*	X75521	56751	135457993	135465640	7648	+	1579	upstream	1579	BARHL1
chr9	135456579	135456683	105	*	X75522	56751	135457993	135465640	7648	+	1309	upstream	1309	BARHL1
chr9	135457126	135457170	45	*	X75523	56751	135457993	135465640	7648	+	822	upstream	822	BARHL1
chr9	135544552	135544561	10	*	X75525	9329	135545728	135565470	19743	+	1166	upstream	1166	GTF3C4
chr9	135853042	135853123	82	*	X75534	8328	135853894	135867084	13191	+	770	upstream	770	GFI1B
chr9	135853462	135853671	210	*	X75535	8328	135853894	135867084	13191	+	222	upstream	222	GFI1B
chr9	135935978	135936097	120	*	X75538	1056	135937365	135947250	9886	+	1267	upstream	1267	CEL
chr9	135936593	135936817	225	*	X75539	1056	135937365	135947250	9886	+	547	upstream	547	CEL
chr9	136213299	136213388	90	*	X75550	6130	136215069	136218280	3212	+	1680	upstream	1680	RPL7A
chr9	136224953	136225024	72	*	X75551	6834	136218666	136223361	4696	-	1591	upstream	1591	SURF1
chr9	136324618	136324693	76	*	X75554	11094	136325087	136335909	10823	+	393	upstream	393	CACFD1
chr9	136391783	136391917	135	*	X75557	389827	136379708	136390068	10361	-	1714	upstream	1714	MYMK
chr9	136391963	136392052	90	*	X75558	389827	136379708	136390068	10361	-	1894	upstream	1894	MYMK
chr9	136500064	136500183	120	*	X75578	1621	136501485	136524466	22982	+	1301	upstream	1301	DBH
chr9	136500394	136500603	210	*	X75579	1621	136501485	136524466	22982	+	881	upstream	881	DBH
chr9	136523164	136523257	94	*	X75581	138948	136519709	136522530	2822	-	633	upstream	633	DBH-AS1
chr9	136890062	136890105	44	*	X75642	266655	136890561	136896719	6159	+	455	upstream	455	BRD3OS
chr9	136934032	136934151	120	*	X75646	8019	136895446	136933655	38210	-	376	upstream	376	BRD3
chr9	136999799	136999948	150	*	X75647	11091	137001210	137025094	23885	+	1261	upstream	1261	WDR5
chr9	137271129	137271224	96	*	X75666	100616236	137271257	137271318	62	+	32	upstream	32	MIR4669
chr9	137531975	137532079	105	*	X75680	1289	137533651	137736688	203038	+	1571	upstream	1571	COL5A1
chr9	137966828	137966943	116	*	X75694	10439	137967089	138013030	45942	+	145	upstream	145	OLFM1
chr9	138393587	138393706	120	*	X75719	138162	138387026	138392364	5339	-	1222	upstream	1222	C9orf116
chr9	139139184	139139384	201	*	X75800	169714	139098182	139137687	39506	-	1496	upstream	1496	QSOX2
chr9	139221216	139221335	120	*	X75805	26086	139221932	139254057	32126	+	596	upstream	596	GPSM1
chr9	139303111	139303320	210	*	X75807	23203	139305116	139318213	13098	+	1795	upstream	1795	PMPCA
chr9	139441623	139441697	75	*	X75814	4851	139388896	139440238	51343	-	1384	upstream	1384	NOTCH1
chr9	139441623	139441697	75	*	X75814	100616301	139440625	139440711	87	-	911	upstream	911	MIR4674
chr9	139441983	139442117	135	*	X75815	4851	139388896	139440238	51343	-	1744	upstream	1744	NOTCH1
chr9	139441983	139442117	135	*	X75815	100616301	139440625	139440711	87	-	1271	upstream	1271	MIR4674
chr9	139442178	139442297	120	*	X75816	4851	139388896	139440238	51343	-	1939	upstream	1939	NOTCH1
chr9	139442178	139442297	120	*	X75816	100616301	139440625	139440711	87	-	1466	upstream	1466	MIR4674
chr9	139690357	139690440	84	*	X75849	84960	139690790	139702193	11404	+	349	upstream	349	CCDC183
chr9	139738176	139738265	90	*	X75853	389813	139738867	139741797	2931	+	601	upstream	601	AJM1
chr9	139738365	139738365	1	*	X75854	389813	139738867	139741797	2931	+	501	upstream	501	AJM1
chr9	139842699	139842788	90	*	X75858	286256	139844003	139849949	5947	+	1214	upstream	1214	LCN12
chr9	139892352	139892391	40	*	X75859	9022	139889060	139891024	1965	-	1327	upstream	1327	CLIC3
chr9	139922022	139922123	102	*	X75860	401563	139921916	139931234	9319	+	0	inside	105	C9orf139
chr9	139965824	139965958	135	*	X75861	89958	139956579	139965028	8450	-	795	upstream	795	SAPCD2
chr9	139971547	139971670	124	*	X75862	91373	139971953	139978990	7038	+	282	upstream	282	UAP1L1
chr9	140032816	140032913	98	*	X75865	2902	140033609	140063214	29606	+	695	upstream	695	GRIN1
chr9	140064880	140064984	105	*	X75867	100500811	140063638	140063722	85	-	1157	upstream	1157	MIR3621
chr9	140064880	140064984	105	*	X75867	389816	140063212	140064491	1280	-	388	upstream	388	LRRC26
chr9	140122352	140122362	11	*	X75871	142680	140123400	140131006	7607	+	1037	upstream	1037	SLC34A3
chr9	140145629	140145697	69	*	X75874	441476	140145713	140147935	2223	+	15	upstream	15	STPG3
chr9	140145848	140145900	53	*	X75875	441476	140145713	140147935	2223	+	0	inside	134	STPG3
chr9	140170428	140170658	231	*	X75881	54863	140172280	140177093	4814	+	1621	upstream	1621	TOR4A
chr9	140171883	140171987	105	*	X75882	54863	140172280	140177093	4814	+	292	upstream	292	TOR4A
chr9	140198527	140198596	70	*	X75884	441478	140194083	140196703	2621	-	1823	upstream	1823	NRARP
chr9	140336471	140336496	26	*	X75894	377841	140328816	140335901	7086	-	569	upstream	569	ENTPD8
chr9	140473898	140474032	135	*	X75896	92715	140449361	140473387	24027	-	510	upstream	510	DPH7
chr9	140498722	140498826	105	*	X75897	92714	140500096	140510657	10562	+	1269	upstream	1269	ARRDC1
chr9	140512633	140512778	146	*	X75899	79813	140513444	140730578	217135	+	665	upstream	665	EHMT1
chrX	6302329	6302433	105	*	X76020	100616373	6301947	6302004	58	-	324	upstream	324	MIR4770
chrX	7064139	7064213	75	*	X76030	412	7065293	7272682	207390	+	1079	upstream	1079	STS
chrX	7064139	7064213	75	*	X76030	100616467	7065901	7065978	78	+	1687	upstream	1687	MIR4767
chrX	10124157	10124276	120	*	X76108	1183	10124985	10205699	80715	+	708	upstream	708	CLCN4
chrX	12991731	12991850	120	*	X76151	7114	12993226	12995346	2121	+	1375	upstream	1375	TMSB4X
chrX	15402233	15402352	120	*	X76182	2277	15363713	15402535	38823	-	0	inside	182	VEGFD
chrX	15874895	15874999	105	*	X76192	8905	15843929	15873137	29209	-	1757	upstream	1757	AP1S2
chrX	17879713	17879877	165	*	X76239	10742	17818169	17879457	61289	-	255	upstream	255	RAI2
chrX	19141468	19141557	90	*	X76258	10149	19007425	19140755	133331	-	712	upstream	712	ADGRG2
chrX	21677118	21677237	120	*	X76297	257240	21673609	21676448	2840	-	669	upstream	669	KLHL34
chrX	23684202	23684321	120	*	X76322	10549	23685645	23704514	18870	+	1323	upstream	1323	PRDX4
chrX	23684442	23684546	105	*	X76323	10549	23685645	23704514	18870	+	1098	upstream	1098	PRDX4
chrX	23684592	23684598	7	*	X76324	10549	23685645	23704514	18870	+	1046	upstream	1046	PRDX4
chrX	24169688	24169697	10	*	X76329	100873922	24164342	24167771	3430	-	1916	upstream	1916	ZFX-AS1
chrX	24482676	24482965	290	*	X76337	5165	24483344	24568583	85240	+	378	upstream	378	PDK3
chrX	25034829	25034918	90	*	X76361	170302	25021813	25034065	12253	-	763	upstream	763	ARX
chrX	25035474	25035608	135	*	X76362	170302	25021813	25034065	12253	-	1408	upstream	1408	ARX
chrX	25035669	25035758	90	*	X76363	170302	25021813	25034065	12253	-	1603	upstream	1603	ARX
chrX	34677185	34677304	120	*	X76417	83604	34645181	34675405	30225	-	1779	upstream	1779	TMEM47
chrX	41306326	41306460	135	*	X76579	60506	41306713	41334905	28193	+	252	upstream	252	NYX
chrX	43742192	43742266	75	*	X76595	4129	43625857	43741721	115865	-	470	upstream	470	MAOB
